Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:11:24,2023-06-13 12:11:28,3.966s,PASSED
"tap(findTestObject(""Productions/General/Privacy-Policy/Menu - Privacy Policy""), 3)",,,,2023-06-13 12:11:28,2023-06-13 12:11:30,1.680s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Privacy-Policy/Title - PRIVACY POLICY""), 3)",,,,2023-06-13 12:11:30,2023-06-13 12:11:32,2.444s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Privacy-Policy/Privacy Policy""), 3)",,,,2023-06-13 12:11:32,2023-06-13 12:11:33,0.513s,PASSED
"tap(findTestObject(""Productions/General/Privacy-Policy/Close""), 3)",,,,2023-06-13 12:11:33,2023-06-13 12:11:34,0.629s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:11:34,2023-06-13 12:11:39,5.021s,PASSED
closeApplication(),,,,2023-06-13 12:11:39,2023-06-13 12:11:39,0.331s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:11:39,2023-06-13 12:11:39,0.009s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Term and Condition,,,,2023-06-13 12:11:39,2023-06-13 12:12:16,37.375s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:11:39,2023-06-13 12:11:57,17.878s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:11:57,2023-06-13 12:12:02,5.016s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:12:02,2023-06-13 12:12:05,2.658s,PASSED
"tap(findTestObject(""Productions/General/Term and Condition/Menu - TnC""), 3)",,,,2023-06-13 12:12:05,2023-06-13 12:12:06,1.717s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Term and Condition/Title - TERMS AND CONDITIONS""), 3)",,,,2023-06-13 12:12:06,2023-06-13 12:12:09,2.283s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Term and Condition/Term Of Use""), 3)",,,,2023-06-13 12:12:09,2023-06-13 12:12:10,1.573s,PASSED
"tap(findTestObject(""Productions/General/Term and Condition/Close""), 3)",,,,2023-06-13 12:12:10,2023-06-13 12:12:11,0.573s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:12:11,2023-06-13 12:12:16,5.010s,PASSED
closeApplication(),,,,2023-06-13 12:12:16,2023-06-13 12:12:16,0.374s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:12:16,2023-06-13 12:12:16,0.006s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/Linked Account,,,,2023-06-13 12:12:16,2023-06-13 12:12:48,31.572s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:12:17,2023-06-13 12:12:34,17.826s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:12:34,2023-06-13 12:12:39,5.007s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:12:39,2023-06-13 12:12:42,2.690s,PASSED
"tap(findTestObject(""Productions/General/Linked Account/Menu - Linked Account""), 3)",,,,2023-06-13 12:12:42,2023-06-13 12:12:44,1.624s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Linked Account/Payment Account""), 3)",,,,2023-06-13 12:12:44,2023-06-13 12:12:48,4.118s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:12:48,2023-06-13 12:12:48,0.004s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/App Version,,,,2023-06-13 12:12:48,2023-06-13 12:13:19,31.352s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:12:48,2023-06-13 12:13:04,15.676s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:13:04,2023-06-13 12:13:09,5.007s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:13:09,2023-06-13 12:13:12,3.397s,PASSED
"verifyElementVisible(findTestObject(""Productions/Device/Version Apps""), 3)",,,,2023-06-13 12:13:12,2023-06-13 12:13:14,1.582s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:13:14,2023-06-13 12:13:19,5.019s,PASSED
closeApplication(),,,,2023-06-13 12:13:19,2023-06-13 12:13:19,0.360s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:13:19,2023-06-13 12:13:19,0.003s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/Logout,,,,2023-06-13 12:13:19,2023-06-13 12:13:54,34.938s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:13:20,2023-06-13 12:13:37,17.852s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:13:37,2023-06-13 12:13:42,5.017s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:13:42,2023-06-13 12:13:45,2.782s,PASSED
"tap(findTestObject(""Productions/Device/Log Out""), 3)",,,,2023-06-13 12:13:45,2023-06-13 12:13:47,1.665s,PASSED
"verifyElementVisible(findTestObject(""Productions/Login/Logout - Yes""), 3)",,,,2023-06-13 12:13:47,2023-06-13 12:13:48,1.070s,PASSED
"verifyElementVisible(findTestObject(""Productions/Login/Logout - Cancel""), 3)",,,,2023-06-13 12:13:48,2023-06-13 12:13:48,0.461s,PASSED
"tap(findTestObject(""Productions/Login/Logout - Yes""), 3)",,,,2023-06-13 12:13:48,2023-06-13 12:13:49,0.489s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:13:49,2023-06-13 12:13:54,5.017s,PASSED
closeApplication(),,,,2023-06-13 12:13:54,2023-06-13 12:13:54,0.287s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:13:54,2023-06-13 12:13:54,0.009s,PASSED
